sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,y_exec_us,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,criticality,deadline_us,period_us,split,Qhat_base_us,q_conf_us,C_e_us,raw_covered,calibrated_covered,inflation_us,sliding_q_conf_us,sliding_C_e_us,sliding_covered
test_ood_test_ood_000510_29,test_ood_000510,92,communication_heavy,4,1,test_ood_000510_t4_c1,big,big_1,2,1.8,1.06,91,376805.5,376805.5,318192.75,345444.71875,353197.75,370455.375,LO,32373508,41680135,test_ood,353197.75,0.0,353197.75,False,False,0.0,2290.296875,355488.046875,False
test_ood_test_ood_000510_25,test_ood_000510,183,high_degree,3,4,test_ood_000510_t3_c4,big,big_0,3,2.2,1.15,182,77804.96,77804.9609375,85578.34375,99813.671875,103722.59375,113564.609375,LO,32373508,41680135,test_ood,103722.59375,0.0,103722.59375,True,True,0.0,2290.296875,106012.890625,True
test_ood_test_ood_000510_30,test_ood_000510,92,communication_heavy,4,2,test_ood_000510_t4_c2,little,little_0,2,1.2,0.93,91,730640.56,730640.5625,592024.375,643373.125,658813.375,686887.5,LO,32373508,41680135,test_ood,658813.375,0.0,658813.375,False,False,0.0,2290.296875,661103.671875,False
test_ood_test_ood_000510_24,test_ood_000510,183,high_degree,3,3,test_ood_000510_t3_c3,little,little_0,2,1.2,0.93,182,230558.44,230558.4375,226978.75,247959.765625,254132.875,268164.375,LO,32373508,41680135,test_ood,254132.875,0.0,254132.875,True,True,0.0,2290.296875,256423.171875,True
test_ood_test_ood_000510_32,test_ood_000510,92,communication_heavy,4,4,test_ood_000510_t4_c4,little,little_1,3,1.5,1.0,91,639652.06,639652.0625,564215.0625,613598.0,628397.25,655908.125,LO,32373508,41680135,test_ood,628397.25,0.0,628397.25,False,False,0.0,2290.296875,630687.546875,False
test_ood_test_ood_000510_33,test_ood_000510,92,communication_heavy,4,5,test_ood_000510_t4_c5,big,big_0,0,1.0,0.9,91,555451.6,555451.625,486869.34375,528101.875,539994.875,563629.0,LO,32373508,41680135,test_ood,539994.875,0.0,539994.875,False,False,0.0,2290.296875,542285.171875,False
test_ood_test_ood_000510_34,test_ood_000510,92,communication_heavy,4,6,test_ood_000510_t4_c6,little,little_1,0,0.6,0.8,91,1038421.8,1038421.8125,888115.1875,967390.75,989000.5,1034310.5,LO,32373508,41680135,test_ood,989000.5,0.0,989000.5,False,False,0.0,2290.296875,991290.796875,False
test_ood_test_ood_000510_36,test_ood_000510,574,random,5,1,test_ood_000510_t5_c1,little,little_0,2,1.2,0.93,573,238369.66,238369.65625,257031.546875,279916.59375,286564.9375,301570.59375,LO,32373508,41680135,test_ood,286564.9375,0.0,286564.9375,True,True,0.0,2290.296875,288855.234375,True
test_ood_test_ood_000510_37,test_ood_000510,574,random,5,2,test_ood_000510_t5_c2,big,big_0,3,2.2,1.15,573,78475.65,78475.6484375,91505.546875,105922.296875,109876.5,119850.140625,LO,32373508,41680135,test_ood,109876.5,0.0,109876.5,True,True,0.0,2290.296875,112166.796875,True
test_ood_test_ood_000510_38,test_ood_000510,574,random,5,3,test_ood_000510_t5_c3,little,little_1,3,1.5,1.0,573,171697.23,171697.234375,181948.8125,200304.125,205724.375,218309.140625,LO,32373508,41680135,test_ood,205724.375,0.0,205724.375,True,True,0.0,2290.296875,208014.671875,True
test_ood_test_ood_000510_39,test_ood_000510,574,random,5,4,test_ood_000510_t5_c4,big,big_1,0,1.0,0.9,573,194515.98,194515.984375,211587.96875,231693.078125,237647.65625,251254.03125,LO,32373508,41680135,test_ood,237647.65625,0.0,237647.65625,True,True,0.0,2290.296875,239937.953125,True
test_ood_test_ood_000510_35,test_ood_000510,574,random,5,0,test_ood_000510_t5_c0,big,big_1,2,1.8,1.06,573,103136.59,103136.59375,116539.015625,131734.109375,135944.03125,146426.953125,LO,32373508,41680135,test_ood,135944.03125,0.0,135944.03125,True,True,0.0,2290.296875,138234.328125,True
test_ood_test_ood_000510_40,test_ood_000510,574,random,5,5,test_ood_000510_t5_c5,little,little_0,0,0.6,0.8,573,348585.3,348585.3125,388022.5,419550.78125,428219.46875,447133.9375,LO,32373508,41680135,test_ood,428219.46875,0.0,428219.46875,True,True,0.0,2290.296875,430509.765625,True
test_ood_test_ood_000533_07,test_ood_000533,264,sink_like,1,0,test_ood_000533_t1_c0,big,big_1,1,1.4,0.98,263,390480.4,390480.40625,384730.5,417413.75,426637.3125,446572.1875,LO,3342301,4483175,test_ood,426637.3125,0.0,426637.3125,True,True,0.0,2290.296875,428927.609375,True
test_ood_test_ood_000533_06,test_ood_000533,1,source_like,0,6,test_ood_000533_t0_c6,little,little_0,3,1.5,1.0,0,105408.05,105408.046875,106179.96875,121258.0625,125402.15625,135793.359375,LO,3342301,4483175,test_ood,125402.15625,0.0,125402.15625,True,True,0.0,2290.296875,127692.453125,True
test_ood_test_ood_000533_05,test_ood_000533,1,source_like,0,5,test_ood_000533_t0_c5,big,big_1,3,2.2,1.15,0,53458.62,53458.62109375,49518.015625,62441.875,66197.828125,75139.90625,LO,3342301,4483175,test_ood,66197.828125,0.0,66197.828125,True,True,0.0,2290.296875,68488.125,True
test_ood_test_ood_000533_01,test_ood_000533,1,source_like,0,1,test_ood_000533_t0_c1,big,big_0,1,1.4,0.98,0,79775.02,79775.0234375,75849.453125,89987.078125,93918.8125,103674.703125,LO,3342301,4483175,test_ood,93918.8125,0.0,93918.8125,True,True,0.0,2290.296875,96209.109375,True
test_ood_test_ood_000533_03,test_ood_000533,1,source_like,0,3,test_ood_000533_t0_c3,big,big_0,2,1.8,1.06,0,58266.95,58266.94921875,56411.71875,69626.4375,73407.296875,82532.421875,LO,3342301,4483175,test_ood,73407.296875,0.0,73407.296875,True,True,0.0,2290.296875,75697.59375,True
test_ood_test_ood_000533_02,test_ood_000533,1,source_like,0,2,test_ood_000533_t0_c2,little,little_1,1,0.9,0.86,0,181840.78,181840.78125,183498.28125,202468.140625,208183.734375,221358.546875,LO,3342301,4483175,test_ood,208183.734375,0.0,208183.734375,True,True,0.0,2290.296875,210474.03125,True
test_ood_test_ood_000533_08,test_ood_000533,264,sink_like,1,1,test_ood_000533_t1_c1,little,little_0,1,0.9,0.86,263,711705.3,711705.3125,676636.5,734798.375,752424.875,783084.75,LO,3342301,4483175,test_ood,752424.875,0.0,752424.875,True,True,0.0,2290.296875,754715.171875,True
test_ood_test_ood_000533_04,test_ood_000533,1,source_like,0,4,test_ood_000533_t0_c4,little,little_0,2,1.2,0.93,0,145992.27,145992.265625,137667.84375,153715.140625,158308.453125,169431.625,LO,3342301,4483175,test_ood,158308.453125,0.0,158308.453125,True,True,0.0,2290.296875,160598.75,True
test_ood_test_ood_000533_20,test_ood_000533,272,middle,2,6,test_ood_000533_t2_c6,little,little_1,0,0.6,0.8,271,554125.94,554125.9375,542350.875,586435.4375,599217.75,623218.75,LO,3342301,4483175,test_ood,599217.75,0.0,599217.75,True,True,0.0,2290.296875,601508.046875,True
test_ood_test_ood_000533_09,test_ood_000533,264,sink_like,1,2,test_ood_000533_t1_c2,big,big_1,2,1.8,1.06,263,306976.25,306976.25,299317.15625,325174.09375,332582.375,349144.21875,LO,3342301,4483175,test_ood,332582.375,0.0,332582.375,True,True,0.0,2290.296875,334872.671875,True
test_ood_test_ood_000533_11,test_ood_000533,264,sink_like,1,4,test_ood_000533_t1_c4,big,big_1,3,2.2,1.15,263,222884.27,222884.265625,223063.8125,243902.609375,250068.703125,264080.4375,LO,3342301,4483175,test_ood,250068.703125,0.0,250068.703125,True,True,0.0,2290.296875,252359.0,True
test_ood_test_ood_000533_12,test_ood_000533,264,sink_like,1,5,test_ood_000533_t1_c5,little,little_0,3,1.5,1.0,263,442257.3,442257.3125,430245.0625,467042.875,477535.65625,499439.59375,LO,3342301,4483175,test_ood,477535.65625,0.0,477535.65625,True,True,0.0,2290.296875,479825.953125,True
test_ood_test_ood_000533_13,test_ood_000533,264,sink_like,1,6,test_ood_000533_t1_c6,big,big_1,0,1.0,0.9,263,427521.88,427521.875,422344.4375,458164.8125,468321.15625,489703.5,LO,3342301,4483175,test_ood,468321.15625,0.0,468321.15625,True,True,0.0,2290.296875,470611.453125,True
test_ood_test_ood_000533_14,test_ood_000533,272,middle,2,0,test_ood_000533_t2_c0,little,little_1,1,0.9,0.86,271,400463.75,400463.75,389490.40625,422542.8125,431885.0,452007.0625,LO,3342301,4483175,test_ood,431885.0,0.0,431885.0,True,True,0.0,2290.296875,434175.296875,True
test_ood_test_ood_000533_15,test_ood_000533,272,middle,2,1,test_ood_000533_t2_c1,big,big_0,2,1.8,1.06,271,301650.47,301650.46875,270970.21875,294882.9375,301817.96875,317409.15625,LO,3342301,4483175,test_ood,301817.96875,0.0,301817.96875,True,True,0.0,2290.296875,304108.265625,True
test_ood_test_ood_000533_16,test_ood_000533,272,middle,2,2,test_ood_000533_t2_c2,little,little_0,2,1.2,0.93,271,452761.94,452761.9375,421209.0625,457196.5625,467441.28125,488973.9375,LO,3342301,4483175,test_ood,467441.28125,0.0,467441.28125,True,True,0.0,2290.296875,469731.578125,True
test_ood_test_ood_000533_17,test_ood_000533,272,middle,2,3,test_ood_000533_t2_c3,big,big_1,3,2.2,1.15,271,174377.05,174377.046875,168615.109375,186211.5625,191372.28125,203479.765625,LO,3342301,4483175,test_ood,191372.28125,0.0,191372.28125,True,True,0.0,2290.296875,193662.578125,True
test_ood_test_ood_000533_18,test_ood_000533,272,middle,2,4,test_ood_000533_t2_c4,little,little_0,3,1.5,1.0,271,336669.94,336669.9375,317737.3125,345020.0625,352790.625,370063.90625,LO,3342301,4483175,test_ood,352790.625,0.0,352790.625,True,True,0.0,2290.296875,355080.921875,True
test_ood_test_ood_000533_00,test_ood_000533,1,source_like,0,0,test_ood_000533_t0_c0,little,little_1,0,0.6,0.8,0,261929.8,261929.796875,264733.0625,289306.40625,296469.4375,312891.09375,LO,3342301,4483175,test_ood,296469.4375,0.0,296469.4375,True,True,0.0,2290.296875,298759.734375,True
test_ood_test_ood_000533_10,test_ood_000533,264,sink_like,1,3,test_ood_000533_t1_c3,little,little_1,2,1.2,0.93,263,620450.06,620450.0625,596890.0625,648781.875,664405.125,692748.375,LO,3342301,4483175,test_ood,664405.125,0.0,664405.125,True,True,0.0,2290.296875,666695.421875,True
test_ood_test_ood_000533_19,test_ood_000533,272,middle,2,5,test_ood_000533_t2_c5,big,big_1,0,1.0,0.9,271,362526.47,362526.46875,347356.34375,376950.09375,385311.40625,403751.625,LO,3342301,4483175,test_ood,385311.40625,0.0,385311.40625,True,True,0.0,2290.296875,387601.703125,True
test_ood_test_ood_000533_41,test_ood_000533,89,random,5,6,test_ood_000533_t5_c6,big,big_0,2,1.8,1.06,88,48416.977,48416.9765625,56345.078125,69610.359375,73447.984375,82693.078125,LO,3342301,4483175,test_ood,73447.984375,0.0,73447.984375,True,True,0.0,2290.296875,75738.28125,True
test_ood_test_ood_000533_21,test_ood_000533,287,high_degree,3,0,test_ood_000533_t3_c0,big,big_1,2,1.8,1.06,286,145985.38,145985.375,146747.875,163257.984375,167994.046875,179366.21875,LO,3342301,4483175,test_ood,167994.046875,0.0,167994.046875,True,True,0.0,2290.296875,170284.34375,True
test_ood_test_ood_000533_28,test_ood_000533,463,communication_heavy,4,0,test_ood_000533_t4_c0,little,little_1,2,1.2,0.93,462,643951.2,643951.1875,645475.5,702547.625,719970.375,750827.375,LO,3342301,4483175,test_ood,719970.375,0.0,719970.375,True,True,0.0,2290.296875,722260.671875,True
test_ood_test_ood_000533_27,test_ood_000533,287,high_degree,3,6,test_ood_000533_t3_c6,big,big_0,1,1.4,0.98,286,141706.12,141706.125,145117.0625,161526.46875,166244.59375,177581.65625,LO,3342301,4483175,test_ood,166244.59375,0.0,166244.59375,True,True,0.0,2290.296875,168534.890625,True
test_ood_test_ood_000533_23,test_ood_000533,287,high_degree,3,2,test_ood_000533_t3_c2,big,big_1,3,2.2,1.15,286,114428.33,114428.328125,104194.828125,119035.796875,123085.0625,133290.8125,LO,3342301,4483175,test_ood,123085.0625,0.0,123085.0625,True,True,0.0,2290.296875,125375.359375,True
test_ood_test_ood_000533_25,test_ood_000533,287,high_degree,3,4,test_ood_000533_t3_c4,big,big_0,0,1.0,0.9,286,150392.6,150392.59375,162644.453125,180089.765625,185227.28125,197316.0625,LO,3342301,4483175,test_ood,185227.28125,0.0,185227.28125,True,True,0.0,2290.296875,187517.578125,True
test_ood_test_ood_000533_24,test_ood_000533,287,high_degree,3,3,test_ood_000533_t3_c3,little,little_0,3,1.5,1.0,286,184617.56,184617.5625,189792.46875,208562.734375,214113.875,226937.03125,LO,3342301,4483175,test_ood,214113.875,0.0,214113.875,True,True,0.0,2290.296875,216404.171875,True
test_ood_test_ood_000533_30,test_ood_000533,463,communication_heavy,4,2,test_ood_000533_t4_c2,little,little_0,3,1.5,1.0,462,465076.22,465076.21875,455172.0625,494203.5625,505410.8125,528331.5,LO,3342301,4483175,test_ood,505410.8125,0.0,505410.8125,True,True,0.0,2290.296875,507701.109375,True
test_ood_test_ood_000533_26,test_ood_000533,287,high_degree,3,5,test_ood_000533_t3_c5,little,little_1,0,0.6,0.8,286,312304.78,312304.78125,321115.8125,348323.4375,355857.5,372988.0625,LO,3342301,4483175,test_ood,355857.5,0.0,355857.5,True,True,0.0,2290.296875,358147.796875,True
test_ood_test_ood_000533_31,test_ood_000533,463,communication_heavy,4,3,test_ood_000533_t4_c3,big,big_1,0,1.0,0.9,462,536086.06,536086.0625,549244.9375,595687.0,609371.375,634970.125,LO,3342301,4483175,test_ood,609371.375,0.0,609371.375,True,True,0.0,2290.296875,611661.671875,True
test_ood_test_ood_000533_36,test_ood_000533,89,random,5,1,test_ood_000533_t5_c1,little,little_0,3,1.5,1.0,88,75958.47,75958.46875,87311.546875,101824.109375,105842.734375,115909.265625,LO,3342301,4483175,test_ood,105842.734375,0.0,105842.734375,True,True,0.0,2290.296875,108133.03125,True
test_ood_test_ood_000533_29,test_ood_000533,463,communication_heavy,4,1,test_ood_000533_t4_c1,big,big_1,3,2.2,1.15,462,266564.7,266564.6875,275966.84375,300192.3125,307208.78125,322961.0,LO,3342301,4483175,test_ood,307208.78125,0.0,307208.78125,True,True,0.0,2290.296875,309499.078125,True
test_ood_test_ood_000533_34,test_ood_000533,463,communication_heavy,4,6,test_ood_000533_t4_c6,little,little_0,1,0.9,0.86,462,938889.9,938889.875,947938.5625,1045250.0625,1069783.25,1130998.625,LO,3342301,4483175,test_ood,1069783.25,0.0,1069783.25,True,True,0.0,2290.296875,1072073.546875,True
test_ood_test_ood_000533_35,test_ood_000533,89,random,5,0,test_ood_000533_t5_c0,big,big_1,3,2.2,1.15,88,37606.78,37606.78125,44324.96875,57034.8125,60778.734375,69599.34375,LO,3342301,4483175,test_ood,60778.734375,0.0,60778.734375,True,True,0.0,2290.296875,63069.03125,True
test_ood_test_ood_000533_37,test_ood_000533,89,random,5,2,test_ood_000533_t5_c2,big,big_1,0,1.0,0.9,88,85938.84,85938.84375,92659.921875,107585.40625,111774.53125,122218.09375,LO,3342301,4483175,test_ood,111774.53125,0.0,111774.53125,True,True,0.0,2290.296875,114064.828125,True
test_ood_test_ood_000533_38,test_ood_000533,89,random,5,3,test_ood_000533_t5_c3,little,little_0,0,0.6,0.8,88,164199.17,164199.171875,181224.25,200977.3125,207053.0625,221014.34375,LO,3342301,4483175,test_ood,207053.0625,0.0,207053.0625,True,True,0.0,2290.296875,209343.359375,True
test_ood_test_ood_000533_39,test_ood_000533,89,random,5,4,test_ood_000533_t5_c4,big,big_1,1,1.4,0.98,88,67943.88,67943.8828125,78169.46875,92497.625,96544.328125,106561.640625,LO,3342301,4483175,test_ood,96544.328125,0.0,96544.328125,True,True,0.0,2290.296875,98834.625,True
test_ood_test_ood_000533_40,test_ood_000533,89,random,5,5,test_ood_000533_t5_c5,little,little_1,1,0.9,0.86,88,117995.67,117995.671875,134986.71875,151424.296875,156215.75,167756.5625,LO,3342301,4483175,test_ood,156215.75,0.0,156215.75,True,True,0.0,2290.296875,158506.046875,True
test_ood_test_ood_000533_22,test_ood_000533,287,high_degree,3,1,test_ood_000533_t3_c1,little,little_1,2,1.2,0.93,286,202124.62,202124.625,206672.5,226398.3125,232221.6875,245569.34375,LO,3342301,4483175,test_ood,232221.6875,0.0,232221.6875,True,True,0.0,2290.296875,234511.984375,True
test_ood_test_ood_000533_32,test_ood_000533,463,communication_heavy,4,4,test_ood_000533_t4_c4,little,little_1,0,0.6,0.8,462,809597.5,809597.5,810733.75,879795.0,900107.625,936916.875,LO,3342301,4483175,test_ood,900107.625,0.0,900107.625,True,True,0.0,2290.296875,902397.921875,True
test_ood_test_ood_000533_33,test_ood_000533,463,communication_heavy,4,5,test_ood_000533_t4_c5,big,big_0,1,1.4,0.98,462,465205.12,465205.125,486601.9375,528200.6875,540234.875,564166.0625,LO,3342301,4483175,test_ood,540234.875,0.0,540234.875,True,True,0.0,2290.296875,542525.171875,True
test_ood_test_ood_000597_08,test_ood_000597,9,sink_like,1,1,test_ood_000597_t1_c1,little,little_1,2,1.2,0.93,8,330811.06,330811.0625,329436.09375,357591.96875,365582.8125,383287.125,LO,26082347,35934377,test_ood,365582.8125,0.0,365582.8125,True,True,0.0,2290.296875,367873.109375,True
test_ood_test_ood_000597_07,test_ood_000597,9,sink_like,1,0,test_ood_000597_t1_c0,big,big_0,2,1.8,1.06,8,237889.72,237889.71875,236819.5,258588.59375,265030.4375,279579.0625,LO,26082347,35934377,test_ood,265030.4375,0.0,265030.4375,True,True,0.0,2290.296875,267320.734375,True
test_ood_test_ood_000597_06,test_ood_000597,1,source_like,0,6,test_ood_000597_t0_c6,little,little_0,0,0.6,0.8,0,282286.5,282286.5,272960.40625,297879.40625,305068.34375,321537.5,LO,26082347,35934377,test_ood,305068.34375,0.0,305068.34375,True,True,0.0,2290.296875,307358.640625,True
test_ood_test_ood_000597_02,test_ood_000597,1,source_like,0,2,test_ood_000597_t0_c2,little,little_0,2,1.2,0.93,0,136205.67,136205.671875,131250.90625,147162.90625,151709.0,162766.21875,LO,26082347,35934377,test_ood,151709.0,0.0,151709.0,True,True,0.0,2290.296875,153999.296875,True
test_ood_test_ood_000597_04,test_ood_000597,1,source_like,0,4,test_ood_000597_t0_c4,little,little_1,3,1.5,1.0,0,108658.82,108658.8203125,106133.921875,121193.390625,125329.484375,135704.796875,LO,26082347,35934377,test_ood,125329.484375,0.0,125329.484375,True,True,0.0,2290.296875,127619.78125,True
test_ood_test_ood_000597_03,test_ood_000597,1,source_like,0,3,test_ood_000597_t0_c3,big,big_0,3,2.2,1.15,0,48703.375,48703.375,47679.78125,60509.625,64250.421875,73128.265625,LO,26082347,35934377,test_ood,64250.421875,0.0,64250.421875,True,True,0.0,2290.296875,66540.71875,True
test_ood_test_ood_000597_09,test_ood_000597,9,sink_like,1,2,test_ood_000597_t1_c2,big,big_1,3,2.2,1.15,8,173028.9,173028.90625,174740.03125,192871.84375,198244.8125,210749.9375,LO,26082347,35934377,test_ood,198244.8125,0.0,198244.8125,True,True,0.0,2290.296875,200535.109375,True
test_ood_test_ood_000597_05,test_ood_000597,1,source_like,0,5,test_ood_000597_t0_c5,big,big_1,0,1.0,0.9,0,110802.88,110802.8828125,106281.640625,121487.578125,125733.65625,136322.953125,LO,26082347,35934377,test_ood,125733.65625,0.0,125733.65625,True,True,0.0,2290.296875,128023.953125,True
test_ood_test_ood_000597_00,test_ood_000597,1,source_like,0,0,test_ood_000597_t0_c0,little,little_0,1,0.9,0.86,0,180183.47,180183.46875,168331.71875,186646.203125,192182.5625,205032.140625,LO,26082347,35934377,test_ood,192182.5625,0.0,192182.5625,True,True,0.0,2290.296875,194472.859375,True
test_ood_test_ood_000597_14,test_ood_000597,376,middle,2,0,test_ood_000597_t2_c0,little,little_1,2,1.2,0.93,375,267052.28,267052.28125,293288.46875,318691.4375,325973.0,342278.03125,LO,26082347,35934377,test_ood,325973.0,0.0,325973.0,True,True,0.0,2290.296875,328263.296875,True
test_ood_test_ood_000597_12,test_ood_000597,9,sink_like,1,5,test_ood_000597_t1_c5,little,little_0,0,0.6,0.8,8,531862.4,531862.375,537392.0,580298.625,592633.25,615920.8125,LO,26082347,35934377,test_ood,592633.25,0.0,592633.25,True,True,0.0,2290.296875,594923.546875,True
test_ood_test_ood_000597_13,test_ood_000597,9,sink_like,1,6,test_ood_000597_t1_c6,big,big_0,1,1.4,0.98,8,244798.67,244798.671875,247283.625,269643.6875,276197.0625,290998.3125,LO,26082347,35934377,test_ood,276197.0625,0.0,276197.0625,True,True,0.0,2290.296875,278487.359375,True
test_ood_test_ood_000597_15,test_ood_000597,376,middle,2,1,test_ood_000597_t2_c1,big,big_1,3,2.2,1.15,375,136748.42,136748.421875,142573.15625,158808.375,163444.125,174631.9375,LO,26082347,35934377,test_ood,163444.125,0.0,163444.125,True,True,0.0,2290.296875,165734.421875,True
test_ood_test_ood_000597_16,test_ood_000597,376,middle,2,2,test_ood_000597_t2_c2,little,little_1,3,1.5,1.0,375,246000.36,246000.359375,258266.84375,281252.03125,287939.65625,303012.0625,LO,26082347,35934377,test_ood,287939.65625,0.0,287939.65625,True,True,0.0,2290.296875,290229.953125,True
test_ood_test_ood_000597_17,test_ood_000597,376,middle,2,3,test_ood_000597_t2_c3,big,big_1,0,1.0,0.9,375,325524.16,325524.15625,335804.375,364487.5,372609.34375,390591.34375,LO,26082347,35934377,test_ood,372609.34375,0.0,372609.34375,True,True,0.0,2290.296875,374899.640625,True
test_ood_test_ood_000597_18,test_ood_000597,376,middle,2,4,test_ood_000597_t2_c4,little,little_0,0,0.6,0.8,375,603005.2,603005.1875,590050.25,637097.9375,650915.4375,675527.25,LO,26082347,35934377,test_ood,650915.4375,0.0,650915.4375,True,True,0.0,2290.296875,653205.734375,True
test_ood_test_ood_000597_10,test_ood_000597,9,sink_like,1,3,test_ood_000597_t1_c3,little,little_1,3,1.5,1.0,8,238754.48,238754.484375,237097.875,258749.890625,265110.09375,279517.75,LO,26082347,35934377,test_ood,265110.09375,0.0,265110.09375,True,True,0.0,2290.296875,267400.390625,True
test_ood_test_ood_000597_01,test_ood_000597,1,source_like,0,1,test_ood_000597_t0_c1,big,big_1,2,1.8,1.06,0,61358.297,61358.296875,56579.03125,69796.96875,73578.5625,82709.53125,LO,26082347,35934377,test_ood,73578.5625,0.0,73578.5625,True,True,0.0,2290.296875,75868.859375,True
test_ood_test_ood_000597_11,test_ood_000597,9,sink_like,1,4,test_ood_000597_t1_c4,big,big_0,0,1.0,0.9,8,296946.84,296946.84375,308745.0625,335294.3125,342855.3125,359754.5,LO,26082347,35934377,test_ood,342855.3125,0.0,342855.3125,True,True,0.0,2290.296875,345145.609375,True
test_ood_test_ood_000597_19,test_ood_000597,376,middle,2,5,test_ood_000597_t2_c5,big,big_1,1,1.4,0.98,375,162900.14,162900.140625,167872.0625,185376.25,190496.5,202532.21875,LO,26082347,35934377,test_ood,190496.5,0.0,190496.5,True,True,0.0,2290.296875,192786.796875,True
test_ood_test_ood_000597_20,test_ood_000597,376,middle,2,6,test_ood_000597_t2_c6,little,little_1,1,0.9,0.86,375,355263.66,355263.65625,361643.46875,392313.3125,400969.6875,419916.125,LO,26082347,35934377,test_ood,400969.6875,0.0,400969.6875,True,True,0.0,2290.296875,403259.984375,True
test_ood_test_ood_000597_29,test_ood_000597,146,communication_heavy,4,1,test_ood_000597_t4_c1,big,big_1,0,1.0,0.9,145,484807.2,484807.1875,462075.5625,501416.4375,512704.75,535642.875,LO,26082347,35934377,test_ood,512704.75,0.0,512704.75,True,True,0.0,2290.296875,514995.046875,True
test_ood_test_ood_000597_21,test_ood_000597,699,high_degree,3,0,test_ood_000597_t3_c0,big,big_0,3,2.2,1.15,698,186389.39,186389.390625,180637.46875,199063.859375,204534.5,217215.546875,LO,26082347,35934377,test_ood,204534.5,0.0,204534.5,True,True,0.0,2290.296875,206824.796875,True
test_ood_test_ood_000597_28,test_ood_000597,146,communication_heavy,4,0,test_ood_000597_t4_c0,little,little_0,3,1.5,1.0,145,434348.56,434348.5625,413752.9375,449129.5625,459185.96875,480445.4375,LO,26082347,35934377,test_ood,459185.96875,0.0,459185.96875,True,True,0.0,2290.296875,461476.265625,True
test_ood_test_ood_000597_27,test_ood_000597,699,high_degree,3,6,test_ood_000597_t3_c6,big,big_1,2,1.8,1.06,698,185595.64,185595.640625,182077.34375,200489.09375,205936.25,218570.875,LO,26082347,35934377,test_ood,205936.25,0.0,205936.25,True,True,0.0,2290.296875,208226.546875,True
test_ood_test_ood_000597_23,test_ood_000597,699,high_degree,3,2,test_ood_000597_t3_c2,big,big_1,0,1.0,0.9,698,271143.6,271143.59375,285370.625,310205.84375,317328.0,333346.8125,LO,26082347,35934377,test_ood,317328.0,0.0,317328.0,True,True,0.0,2290.296875,319618.296875,True
test_ood_test_ood_000597_25,test_ood_000597,699,high_degree,3,4,test_ood_000597_t3_c4,big,big_0,1,1.4,0.98,698,272611.72,272611.71875,263521.0,286903.71875,293698.71875,308992.75,LO,26082347,35934377,test_ood,293698.71875,0.0,293698.71875,True,True,0.0,2290.296875,295989.015625,True
test_ood_test_ood_000597_24,test_ood_000597,699,high_degree,3,3,test_ood_000597_t3_c3,little,little_0,0,0.6,0.8,698,507889.2,507889.1875,496395.8125,536697.25,548186.0,570840.6875,LO,26082347,35934377,test_ood,548186.0,0.0,548186.0,True,True,0.0,2290.296875,550476.296875,True
test_ood_test_ood_000597_26,test_ood_000597,699,high_degree,3,5,test_ood_000597_t3_c5,little,little_0,1,0.9,0.86,698,324688.94,324688.9375,339294.03125,368156.6875,376317.75,394374.4375,LO,26082347,35934377,test_ood,376317.75,0.0,376317.75,True,True,0.0,2290.296875,378608.046875,True
test_ood_test_ood_000597_31,test_ood_000597,146,communication_heavy,4,3,test_ood_000597_t4_c3,big,big_1,1,1.4,0.98,145,319557.0,319557.0,298998.4375,324815.0,332196.21875,348720.125,LO,26082347,35934377,test_ood,332196.21875,0.0,332196.21875,True,True,0.0,2290.296875,334486.515625,True
test_ood_test_ood_000597_41,test_ood_000597,637,random,5,6,test_ood_000597_t5_c6,big,big_1,3,2.2,1.15,636,92659.97,92659.96875,97146.09375,111797.6875,115804.140625,125910.375,LO,26082347,35934377,test_ood,115804.140625,0.0,115804.140625,True,True,0.0,2290.296875,118094.4375,True
test_ood_test_ood_000597_30,test_ood_000597,146,communication_heavy,4,2,test_ood_000597_t4_c2,little,little_1,0,0.6,0.8,145,732603.56,732603.5625,698508.875,756205.375,773832.125,803511.75,LO,26082347,35934377,test_ood,773832.125,0.0,773832.125,True,True,0.0,2290.296875,776122.421875,True
test_ood_test_ood_000597_34,test_ood_000597,146,communication_heavy,4,6,test_ood_000597_t4_c6,little,little_0,2,1.2,0.93,145,571993.44,571993.4375,527107.6875,572354.5,585642.9375,611108.875,LO,26082347,35934377,test_ood,585642.9375,0.0,585642.9375,True,True,0.0,2290.296875,587933.234375,True
test_ood_test_ood_000597_33,test_ood_000597,146,communication_heavy,4,5,test_ood_000597_t4_c5,big,big_0,2,1.8,1.06,145,309030.28,309030.28125,292883.1875,318290.09375,325585.75,341926.875,LO,26082347,35934377,test_ood,325585.75,0.0,325585.75,True,True,0.0,2290.296875,327876.046875,True
test_ood_test_ood_000597_22,test_ood_000597,699,high_degree,3,1,test_ood_000597_t3_c1,little,little_1,3,1.5,1.0,698,237367.84,237367.84375,248515.546875,270854.21875,277372.53125,292109.28125,LO,26082347,35934377,test_ood,277372.53125,0.0,277372.53125,True,True,0.0,2290.296875,279662.828125,True
